Wavelength,Correction Factor
3.802634027749507482e+02,2.056678486902473733e-04
3.803229881909397818e+02,2.051492131897940353e-04
3.803825689049252787e+02,2.039627814894799500e-04
3.804421449145361862e+02,2.044480858016557159e-04
3.805017162174008831e+02,2.044836664628494943e-04
3.805612828111472368e+02,2.077180947596211219e-04
3.806208446934026028e+02,2.066066154038512714e-04
3.806804018617942802e+02,2.046820167515431082e-04
3.807399543139486013e+02,2.045041209930249446e-04
3.807995020474916714e+02,1.981655805924873739e-04
3.808590450600493682e+02,1.933478294857921638e-04
3.809185833492468873e+02,1.981907865748590368e-04
3.809781169127089129e+02,1.997069930389370660e-04
3.810376457480598447e+02,1.984737770440336184e-04
3.810971698529237415e+02,1.993947727987025083e-04
3.811566892249238663e+02,2.029696054709615902e-04
3.812162038616833115e+02,1.999186889275714500e-04
3.812757137608246012e+02,1.982269092179224639e-04
3.813352189199699751e+02,1.988814051584322849e-04
3.813947193367409909e+02,2.009837042398124991e-04
3.814542150087589789e+02,2.033609691287673938e-04
3.815137059336447578e+02,2.024690813309638166e-04
3.815731921090186347e+02,2.004811831043548599e-04
3.816326735325003483e+02,2.002300502585374566e-04
3.816921502017095804e+02,2.003354200402599242e-04
3.817516221142653308e+02,2.023893021073014994e-04
3.818110892677860306e+02,1.981902645989885240e-04
3.818705516598898271e+02,1.970183279293561177e-04
3.819300092881945830e+02,1.953942437547308026e-04
3.819894621503173084e+02,1.980351993175102747e-04
3.820489102438748432e+02,1.984812368058600765e-04
3.821083535664835722e+02,2.001630822384336747e-04
3.821677921157594255e+02,1.986276005404325894e-04
3.822272258893178218e+02,1.968016059272140314e-04
3.822866548847736681e+02,1.942748543019790159e-04
3.823460790997417007e+02,1.912820363544350086e-04
3.824054985318359172e+02,1.892423785781106752e-04
3.824649131786700309e+02,1.911602913098398634e-04
3.825243230378572434e+02,1.929547142028781900e-04
3.825837281070103586e+02,1.940431574409837514e-04
3.826431283837417823e+02,1.900688432377241636e-04
3.827025238656631814e+02,1.908478904129177795e-04
3.827619145503863365e+02,1.902456812234964956e-04
3.828213004355220050e+02,1.846674346217309242e-04
3.828806815186807739e+02,1.825621453906076932e-04
3.829400577974728321e+02,1.850280270987643720e-04
3.829994292695078570e+02,1.870441562810036887e-04
3.830587959323949008e+02,1.887295142787034192e-04
3.831181577837429018e+02,1.890994775973410156e-04
3.831775148211601163e+02,1.916004439015411170e-04
3.832368670422545733e+02,1.925224396389423141e-04
3.832962144446335628e+02,1.929848080251142604e-04
3.833555570259040337e+02,1.913715219672600988e-04
3.834148947836727643e+02,1.906544538112489497e-04
3.834742277155456804e+02,1.880277796861048849e-04
3.835335558191284804e+02,1.897350606866585914e-04
3.835928790920264078e+02,1.902047505234724959e-04
3.836521975318441946e+02,1.887178017247973655e-04
3.837115111361862319e+02,1.864832770688159798e-04
3.837708199026562284e+02,1.879962058231269683e-04
3.838301238288578929e+02,1.899183975724580214e-04
3.838894229123940818e+02,1.903876050833291770e-04
3.839487171508671963e+02,1.889382201725310444e-04
3.840080065418795812e+02,1.868395409487320208e-04
3.840672910830328419e+02,1.879539535944169256e-04
3.841265707719280726e+02,1.901218165895605559e-04
3.841858456061660831e+02,1.862185429989222322e-04
3.842451155833472285e+02,1.840027524315603134e-04
3.843043807010714659e+02,1.838132963857080871e-04
3.843636409569380703e+02,1.835694333865713578e-04
3.844228963485460895e+02,1.832658539873661214e-04
3.844821468734941163e+02,1.844329279086001617e-04
3.845413925293801753e+02,1.852830454932110943e-04
3.846006333138018363e+02,1.871481500088025983e-04
3.846598692243565552e+02,1.861113284208725633e-04
3.847191002586409354e+02,1.871946070299771304e-04
3.847783264142511825e+02,1.882287601325756724e-04
3.848375476887834452e+02,1.882323916498779303e-04
3.848967640798330194e+02,1.866721296662789934e-04
3.849559755849947464e+02,1.850309692009237091e-04
3.850151822018633538e+02,1.835788905837826062e-04
3.850743839280328871e+02,1.824976080946763633e-04
3.851335807610969937e+02,1.796175731410775106e-04
3.851927726986486960e+02,1.824618584417135743e-04
3.852519597382809593e+02,1.846847364894346332e-04
3.853111418775861239e+02,1.849883116974132124e-04
3.853703191141559614e+02,1.844314466246784942e-04
3.854294914455818457e+02,1.859362749010329979e-04
3.854886588694548095e+02,1.858999543535726532e-04
3.855478213833654308e+02,1.849596757127393450e-04
3.856069789849037761e+02,1.821027635984451482e-04
3.856661316716594001e+02,1.830807151841201664e-04
3.857252794412215167e+02,1.820603085101388241e-04
3.857844222911789984e+02,1.837752780299159656e-04
3.858435602191200360e+02,1.822820395882254665e-04
3.859026932226325926e+02,1.809504859309135161e-04
3.859618212993040629e+02,1.803556621618674282e-04
3.860209444467212734e+02,1.808697321941051840e-04
3.860800626624708229e+02,1.802500000904034780e-04
3.861391759441389127e+02,1.801514568349880279e-04
3.861982842893110046e+02,1.803544259525446405e-04
3.862573876955723904e+02,1.815534472281356163e-04
3.863164861605079068e+02,1.787804877826964427e-04
3.863755796817016517e+02,1.773142956501409014e-04
3.864346682567375524e+02,1.802555246243131093e-04
3.864937518831990815e+02,1.815447622628410453e-04
3.865528305586691999e+02,1.803200473108558706e-04
3.866119042807303572e+02,1.790535710853514615e-04
3.866709730469647184e+02,1.782779821927549311e-04
3.867300368549538234e+02,1.782410027753967912e-04
3.867890957022788712e+02,1.762468476485828277e-04
3.868481495865206625e+02,1.742617744409574526e-04
3.869071985052593732e+02,1.758491234884132373e-04
3.869662424560751219e+02,1.776565591107005760e-04
3.870252814365470044e+02,1.769897380804417444e-04
3.870843154442540595e+02,1.765237942150805464e-04
3.871433444767749847e+02,1.753242570699161665e-04
3.872023685316877391e+02,1.761931467271820250e-04
3.872613876065698264e+02,1.724165321407509219e-04
3.873204016989985234e+02,1.698257448655002202e-04
3.873794108065507089e+02,1.724195538930170003e-04
3.874384149268023521e+02,1.734986453438509607e-04
3.874974140573295927e+02,1.722989738366978690e-04
3.875564081957077747e+02,1.709800180190413569e-04
3.876153973395117305e+02,1.701351786897958125e-04
3.876743814863160651e+02,1.717730577484497770e-04
3.877333606336947582e+02,1.686305780402319078e-04
3.877923347792216191e+02,1.662770345203069084e-04
3.878513039204695474e+02,1.671147872401385287e-04
3.879102680550114428e+02,1.703539835797946919e-04
3.879692271804196366e+02,1.707252760755574778e-04
3.880281812942659485e+02,1.717740480528283712e-04
3.880871303941216865e+02,1.720987048390532569e-04
3.881460744775577609e+02,1.716893423675240496e-04
3.882050135421448545e+02,1.647612519475349414e-04
3.882639475854528541e+02,1.640138332862945564e-04
3.883228766050515333e+02,1.661713828931840695e-04
3.883818005985099830e+02,1.677560540212921845e-04
3.884407195633969536e+02,1.700947876829815857e-04
3.884996334972805698e+02,1.680152537372232456e-04
3.885585423977289565e+02,1.635083887215659296e-04
3.886174462623092722e+02,1.645186685091194799e-04
3.886763450885885618e+02,1.672693623454939691e-04
3.887352388741332447e+02,1.683538691260235299e-04
3.887941276165093996e+02,1.645576015205385827e-04
3.888530113132827637e+02,1.611169605372985379e-04
3.889118899620183356e+02,1.618751368590183040e-04
3.889707635602809432e+02,1.626765513959298366e-04
3.890296321056349029e+02,1.633156474440251003e-04
3.890884955956438489e+02,1.658149131114219996e-04
3.891473540278712449e+02,1.641596405311600791e-04
3.892062073998802134e+02,1.652489612225641372e-04
3.892650557092330246e+02,1.679630712745159432e-04
3.893238989534918346e+02,1.715999633434313744e-04
3.893827371302181746e+02,1.704090097685307932e-04
3.894415702369733481e+02,1.693152090632786934e-04
3.895003982713179198e+02,1.696941760956533233e-04
3.895592212308121134e+02,1.722749443354505054e-04
3.896180391130160388e+02,1.739004631643067109e-04
3.896768519154888395e+02,1.739106945812278135e-04
3.897356596357894318e+02,1.716853849720432102e-04
3.897944622714764478e+02,1.721217521315628019e-04
3.898532598201078372e+02,1.713145025994397346e-04
3.899120522792412658e+02,1.723007719439622709e-04
3.899708396464337739e+02,1.708733829025224486e-04
3.900296219192421177e+02,1.698222695202730172e-04
3.900883990952227123e+02,1.681159886808482491e-04
3.901471711719311770e+02,1.650185569717716664e-04
3.902059381469229038e+02,1.654488670663673054e-04
3.902647000177530572e+02,1.655319684060683463e-04
3.903234567819758354e+02,1.662877235263348079e-04
3.903822084371454366e+02,1.669630141099880875e-04
3.904409549808153201e+02,1.680370218992290705e-04
3.904996964105388315e+02,1.704804286776099914e-04
3.905584327238684637e+02,1.696453518532956917e-04
3.906171639183565958e+02,1.706604692934299587e-04
3.906758899915550955e+02,1.682222728112473507e-04
3.907346109410153190e+02,1.660289304452498491e-04
3.907933267642879969e+02,1.611167630917126694e-04
3.908520374589238031e+02,1.616838742604799050e-04
3.909107430224726727e+02,1.624369488982649638e-04
3.909694434524843132e+02,1.647587339174827329e-04
3.910281387465076932e+02,1.657711282029758731e-04
3.910868289020917814e+02,1.653934178297817670e-04
3.911455139167845800e+02,1.652633760723067253e-04
3.912041937881339777e+02,1.659290358102009043e-04
3.912628685136872946e+02,1.654528209807734499e-04
3.913215380909916234e+02,1.631395643324856334e-04
3.913802025175932044e+02,1.603518937156353345e-04
3.914388617910381640e+02,1.561700107821695270e-04
3.914975159088721739e+02,1.579124104609391246e-04
3.915561648686403373e+02,1.623501149918906458e-04
3.916148086678872460e+02,1.633734644885691310e-04
3.916734473041571505e+02,1.653254743747420636e-04
3.917320807749940741e+02,1.656001748983941210e-04
3.917907090779410737e+02,1.658859492700480670e-04
3.918493322105412631e+02,1.638978997270111083e-04
3.919079501703370738e+02,1.612716627575928603e-04
3.919665629548705397e+02,1.566724005069969317e-04
3.920251705616831828e+02,1.532616489890746070e-04
3.920837729883160705e+02,1.553324556658782082e-04
3.921423702323101566e+02,1.590220196938249770e-04
3.922009622912054283e+02,1.596734101193141204e-04
3.922595491625417594e+02,1.596464449296022988e-04
3.923181308438586257e+02,1.558376593244090126e-04
3.923767073326947639e+02,1.470589716745386685e-04
3.924352786265887403e+02,1.477982893734409368e-04
3.924938447230784959e+02,1.540281671599466205e-04
3.925524056197016876e+02,1.567893797930455975e-04
3.926109613139953467e+02,1.560745530794824644e-04
3.926695118034962775e+02,1.528572376360731765e-04
3.927280570857406019e+02,1.486227446604375347e-04
3.927865971582642715e+02,1.511069934437348817e-04
3.928451320186023850e+02,1.528840367355342061e-04
3.929036616642900412e+02,1.523822782543007100e-04
3.929621860928617139e+02,1.484078728074718085e-04
3.930207053018512511e+02,1.384585375808850753e-04
3.930792192887923875e+02,1.411541701951175452e-04
3.931377280512181756e+02,1.452738396102116949e-04
3.931962315866613835e+02,1.430453155887362522e-04
3.932547298926540975e+02,1.404083426679122353e-04
3.933132229667281194e+02,1.421550143441992328e-04
3.933717108064149670e+02,1.411480767015402856e-04
3.934301934092453052e+02,1.430190046543491791e-04
3.934886707727496855e+02,1.479392002916886785e-04
3.935471428944582044e+02,1.529950959158621207e-04
3.936056097719004470e+02,1.547074471046239077e-04
3.936640714026052592e+02,1.553628568531454919e-04
3.937225277841014872e+02,1.552420981147673300e-04
3.937809789139174654e+02,1.558159141533056095e-04
3.938394247895809031e+02,1.542816111721965198e-04
3.938978654086189977e+02,1.508242411511735519e-04
3.939563007685588332e+02,1.509924026902610130e-04
3.940147308669268114e+02,1.528897767511441374e-04
3.940731557012488793e+02,1.541737687647742948e-04
3.941315752690505860e+02,1.522383214912188885e-04
3.941899895678571397e+02,1.497174331153226085e-04
3.942483985951931231e+02,1.505199346867588722e-04
3.943068023485827212e+02,1.513370912332831129e-04
3.943652008255498345e+02,1.528942368322411727e-04
3.944235940236177953e+02,1.542396324397549969e-04
3.944819819403094243e+02,1.556792958224189813e-04
3.945403645731470874e+02,1.531268468835984701e-04
3.945987419196529800e+02,1.532110572409175120e-04
3.946571139773485015e+02,1.527311873389570356e-04
3.947154807437547674e+02,1.508284055772509964e-04
3.947738422163924952e+02,1.485004463004742565e-04
3.948321983927820042e+02,1.454346545139173247e-04
3.948905492704428184e+02,1.439100370834920078e-04
3.949488948468944614e+02,1.469082585169583118e-04
3.950072351196557179e+02,1.488683750501754307e-04
3.950655700862451454e+02,1.498270350636711512e-04
3.951238997441805623e+02,1.506667364586340772e-04
3.951822240909796733e+02,1.504890241211418670e-04
3.952405431241595011e+02,1.466825297845151155e-04
3.952988568412366703e+02,1.497129866755701917e-04
3.953571652397274647e+02,1.521205777380711969e-04
3.954154683171476563e+02,1.534150416554019272e-04
3.954737660710125624e+02,1.531925376659003474e-04
3.955320584988369887e+02,1.495868110718623421e-04
3.955903455981354000e+02,1.436639716822671830e-04
3.956486273664219198e+02,1.455653721045887931e-04
3.957069038012098758e+02,1.481739453083828469e-04
3.957651749000124823e+02,1.524910477951109552e-04
3.958234406603423849e+02,1.525650890449111612e-04
3.958817010797118883e+02,1.536266591125899151e-04
3.959399561556325011e+02,1.507236517010617546e-04
3.959982058856157323e+02,1.502944156941124140e-04
3.960564502671724654e+02,1.494907286579398196e-04
3.961146892978130154e+02,1.503458555773016310e-04
3.961729229750474701e+02,1.515818904217939396e-04
3.962311512963852920e+02,1.516404178456684710e-04
3.962893742593356592e+02,1.470613811894144047e-04
3.963475918614070679e+02,1.458270157323064470e-04
3.964058041001079005e+02,1.481575010831267852e-04
3.964640109729458004e+02,1.472464106377717984e-04
3.965222124774280701e+02,1.465484743926910713e-04
3.965804086110616709e+02,1.467940878358712847e-04
3.966385993713529388e+02,1.481460814615066898e-04
3.966967847558080393e+02,1.502280150725210297e-04
3.967549647619321149e+02,1.489905885862989436e-04
3.968131393872305921e+02,1.479211028171079588e-04
3.968713086292080447e+02,1.430223905235598609e-04
3.969294724853685921e+02,1.333388733278403730e-04
3.969876309532160121e+02,1.342980309085337694e-04
3.970457840302537420e+02,1.410685284509476318e-04
3.971039317139844798e+02,1.450089397802791142e-04
3.971620740019106961e+02,1.477428758270192760e-04
3.972202108915342933e+02,1.469936982727513544e-04
3.972783423803570031e+02,1.483418229521593482e-04
3.973364684658795909e+02,1.494511983112488678e-04
3.973945891456029926e+02,1.487216973444340840e-04
3.974527044170272916e+02,1.414821086098467411e-04
3.975108142776521731e+02,1.385380024254668715e-04
3.975689187249770384e+02,1.400142886193591707e-04
3.976270177565006634e+02,1.380659418697780937e-04
3.976851113697215965e+02,1.370856931650632233e-04
3.977431995621375904e+02,1.391363676025984440e-04
3.978012823312463979e+02,1.380420490635157055e-04
3.978593596745449190e+02,1.358583143850266239e-04
3.979174315895298264e+02,1.260177148846940273e-04
3.979754980736973948e+02,1.270039408938195252e-04
3.980335591245432738e+02,1.343406734736834422e-04
3.980916147395627718e+02,1.391198241239689586e-04
3.981496649162507993e+02,1.420650066933477017e-04
3.982077096521016415e+02,1.421805729734938164e-04
3.982657489446094132e+02,1.358076159147269038e-04
3.983237827912676039e+02,1.315953892355345130e-04
3.983818111895690777e+02,1.360100157024453056e-04
3.984398341370066987e+02,1.402649255977421667e-04
3.984978516310725922e+02,1.399463594848344289e-04
3.985558636692585992e+02,1.300179280170967204e-04
3.986138702490556511e+02,1.175995861183733556e-04
3.986718713679550206e+02,1.195905840059423726e-04
3.987298670234468432e+02,1.242218592112250518e-04
3.987878572130211978e+02,1.249657422397785036e-04
3.988458419341674812e+02,1.250588214639622225e-04
3.989038211843749195e+02,1.288361901920302677e-04
3.989617949611320569e+02,1.268577132053707874e-04
3.990197632619269257e+02,1.326509762283997664e-04
3.990777260842475016e+02,1.368054028604789331e-04
3.991356834255810213e+02,1.397040162039542917e-04
3.991936352834140962e+02,1.400066637608984052e-04
3.992515816552333945e+02,1.398488418691015646e-04
3.993095225385248455e+02,1.342961267779106552e-04
3.993674579307738099e+02,1.347534381983324261e-04
3.994253878294653646e+02,1.356838443912734230e-04
3.994833122320842449e+02,1.366758171545814427e-04
3.995412311361145612e+02,1.307055776917701831e-04
3.995991445390400258e+02,1.321594900620437539e-04
3.996570524383438965e+02,1.343889969459094132e-04
3.997149548315090897e+02,1.362450445273100965e-04
3.997728517160179535e+02,1.381783382431027744e-04
3.998307430893524383e+02,1.392863830961907779e-04
3.998886289489939259e+02,1.384188139007010284e-04
3.999465092924237979e+02,1.401845515096826879e-04
4.000043841171222994e+02,1.377335521677977494e-04
4.000622534205697320e+02,1.321856486177925281e-04
4.001201172002459998e+02,1.301523773045499589e-04
4.001779754536300970e+02,1.358565450767893769e-04
4.002358281782009612e+02,1.395198834436574525e-04
4.002936753714370184e+02,1.410174673091049138e-04
4.003515170308162396e+02,1.411945947322884858e-04
4.004093531538159709e+02,1.424001600995056932e-04
4.004671837379133876e+02,1.408497353189301681e-04
4.005250087805850967e+02,1.406225615641903005e-04
4.005828282793073072e+02,1.422281798177824845e-04
4.006406422315555460e+02,1.424051792414311214e-04
4.006984506348051696e+02,1.406246076219837347e-04
4.007562534865311363e+02,1.406537703490802038e-04
4.008140507842076659e+02,1.409286441706674266e-04
4.008718425253087503e+02,1.390920998655282843e-04
4.009296287073079839e+02,1.344950001041002601e-04
4.009874093276782787e+02,1.334925768043916867e-04
4.010451843838921491e+02,1.343789634659101821e-04
4.011029538734218818e+02,1.354805058896757692e-04
4.011607177937393089e+02,1.355204537628961576e-04
4.012184761423154669e+02,1.363568301316148363e-04
4.012762289166212213e+02,1.368888710988188046e-04
4.013339761141271538e+02,1.369574744399318096e-04
4.013917177323029364e+02,1.333419152675140780e-04
4.014494537686181843e+02,1.323754953643212912e-04
4.015071842205418875e+02,1.339777370274200193e-04
4.015649090855427517e+02,1.375851085054754022e-04
4.016226283610887435e+02,1.385271888466978521e-04
4.016803420446477730e+02,1.388348226374375865e-04
4.017380501336869543e+02,1.372061729837756468e-04
4.017957526256731740e+02,1.392773665436021534e-04
4.018534495180726935e+02,1.408274794804174185e-04
4.019111408083515471e+02,1.424481121286852859e-04
4.019688264939752571e+02,1.413673264327274914e-04
4.020265065724087776e+02,1.429523834524115428e-04
4.020841810411166648e+02,1.424433223119195226e-04
4.021418498975631906e+02,1.406938593009646426e-04
4.021995131392118878e+02,1.399795254039403890e-04
4.022571707635261760e+02,1.369962818275108059e-04
4.023148227679687920e+02,1.329593841511608450e-04
4.023724691500020754e+02,1.345700907340212696e-04
4.024301099070879673e+02,1.382681462755123308e-04
4.024877450366878975e+02,1.388350798814785695e-04
4.025453745362631253e+02,1.386549417052430455e-04
4.026029984032739435e+02,1.392502267129833442e-04
4.026606166351805882e+02,1.391596691344206970e-04
4.027182292294428407e+02,1.405594271226258494e-04
4.027758361835198571e+02,1.400040333490069834e-04
4.028334374948705090e+02,1.408136340360711177e-04
4.028910331609530431e+02,1.387698663474803398e-04
4.029486231792255353e+02,1.396146906426561107e-04
4.030062075471453227e+02,1.386841853443245259e-04
4.030637862621695717e+02,1.360580295647112383e-04
4.031213593217546531e+02,1.334412561171020395e-04
4.031789267233569376e+02,1.351572617338705866e-04
4.032364884644319432e+02,1.368556527542850760e-04
4.032940445424349605e+02,1.391495993227662522e-04
4.033515949548207686e+02,1.395030220049857470e-04
4.034091396990439193e+02,1.398924416193338431e-04
4.034666787725579979e+02,1.395276195598399221e-04
4.035242121728165898e+02,1.418386429867763505e-04
4.035817398972729393e+02,1.422028992113135554e-04
4.036392619433794380e+02,1.419022515347107417e-04
4.036967783085879660e+02,1.365783809572555069e-04
4.037542889903506875e+02,1.315975965474989876e-04
4.038117939861185732e+02,1.335834452777796529e-04
4.038692932933424231e+02,1.370484424203187435e-04
4.039267869094726393e+02,1.367613299007520891e-04
4.039842748319591692e+02,1.386377385868754102e-04
4.040417570582513918e+02,1.392451231347658649e-04
4.040992335857983448e+02,1.362475286210650376e-04
4.041567044120484979e+02,1.353118885474678549e-04
4.042141695344502068e+02,1.378503476529699325e-04
4.042716289504510314e+02,1.362619261461871819e-04
4.043290826574981338e+02,1.349707231790344146e-04
4.043865306530384487e+02,1.372891408888500043e-04
4.044439729345181149e+02,1.394410359689864651e-04
4.045014094993832146e+02,1.399509215824195762e-04
4.045588403450792043e+02,1.399915641769971749e-04
4.046162654690510294e+02,1.360465636528940985e-04
4.046736848687431234e+02,1.342618035904504425e-04
4.047310985415998630e+02,1.319828116774277417e-04
4.047885064850648860e+02,1.266684688736506267e-04
4.048459086965812617e+02,1.305476142933009146e-04
4.049033051735918889e+02,1.357283869354962836e-04
4.049606959135389275e+02,1.370559900296743387e-04
4.050180809138645941e+02,1.365181456635928918e-04
4.050754601720100823e+02,1.359704463901043926e-04
4.051328336854164718e+02,1.343165767085359268e-04
4.051902014515243309e+02,1.329515709939761627e-04
4.052475634677738299e+02,1.366860445820672983e-04
4.053049197316045138e+02,1.354953610952553571e-04
4.053622702404557003e+02,1.344113444799944134e-04
4.054196149917661955e+02,1.281880971989041173e-04
4.054769539829741802e+02,1.270014362538898506e-04
4.055342872115177215e+02,1.293650876908960135e-04
4.055916146748342044e+02,1.293604572447760266e-04
4.056489363703606159e+02,1.284675610456174368e-04
4.057062522955334316e+02,1.298940106437909703e-04
4.057635624477887859e+02,1.305764060255144301e-04
4.058208668245625859e+02,1.297542431003481927e-04
4.058781654232896585e+02,1.322209382830406236e-04
4.059354582414050583e+02,1.323008855867042197e-04
4.059927452763430438e+02,1.304865287382106281e-04
4.060500265255375325e+02,1.326931442097488499e-04
4.061073019864218736e+02,1.337560354962070595e-04
4.061645716564291320e+02,1.353039596757339561e-04
4.062218355329918609e+02,1.337645967371388985e-04
4.062790936135421020e+02,1.316305115132363748e-04
4.063363458955114993e+02,1.338562298417937777e-04
4.063935923763314122e+02,1.374215659138956986e-04
4.064508330534325751e+02,1.391555801175264635e-04
4.065080679242450969e+02,1.406864930909865002e-04
4.065652969861990869e+02,1.408775039959980931e-04
4.066225202367239149e+02,1.420634236148603376e-04
4.066797376732484963e+02,1.427634760501784593e-04
4.067369492932014623e+02,1.428564509676360529e-04
4.067941550940109892e+02,1.417134609421792451e-04
4.068513550731045711e+02,1.394195744414031106e-04
4.069085492279094183e+02,1.394338250627322239e-04
4.069657375558524564e+02,1.384236272906229684e-04
4.070229200543598722e+02,1.376182271069141083e-04
4.070800967208575685e+02,1.383109041472602846e-04
4.071372675527709362e+02,1.399613619179517138e-04
4.071944325475250821e+02,1.433099598124923087e-04
4.072515917025443741e+02,1.430994698500658838e-04
4.073087450152531233e+02,1.427408135434813394e-04
4.073658924830746741e+02,1.418190293274396521e-04
4.074230341034325988e+02,1.419791421111934223e-04
4.074801698737493325e+02,1.436203549109248514e-04
4.075372997914473103e+02,1.441208532807330945e-04
4.075944238539484559e+02,1.436776976507041475e-04
4.076515420586742380e+02,1.437098687513629241e-04
4.077086544030455002e+02,1.429391059307464555e-04
4.077657608844827450e+02,1.443821711060950326e-04
4.078228615004061908e+02,1.448985508284108452e-04
4.078799562482355441e+02,1.445737080879261837e-04
4.079370451253896022e+02,1.427908919023039721e-04
4.079941281292876738e+02,1.411915440770839338e-04
4.080512052573477604e+02,1.431475603590583526e-04
4.081082765069876928e+02,1.445287226079317120e-04
4.081653418756249607e+02,1.424753719185936943e-04
4.082224013606765993e+02,1.402977033617576735e-04
4.082794549595591320e+02,1.397397954392713606e-04
4.083365026696884001e+02,1.417613650936155097e-04
4.083935444884803587e+02,1.404393669958042042e-04
4.084505804133501101e+02,1.416330440439641993e-04
4.085076104417123020e+02,1.432814079786213308e-04
4.085646345709812408e+02,1.441940922142337757e-04
4.086216527985710059e+02,1.375407812901715979e-04
4.086786651218948236e+02,1.313144484315524672e-04
4.087356715383655796e+02,1.343395147926437641e-04
4.087926720453959319e+02,1.318906466284281700e-04
4.088496666403980839e+02,1.304947892231745937e-04
4.089066553207833863e+02,1.348225060629617362e-04
4.089636380839631329e+02,1.379154827524330367e-04
4.090206149273482197e+02,1.378768941952091627e-04
4.090775858483488037e+02,1.395310652406437551e-04
4.091345508443747008e+02,1.419412363078633073e-04
4.091915099128353290e+02,1.423423866786612316e-04
4.092484630511398223e+02,1.442706835284962542e-04
4.093054102566965753e+02,1.424586337399721861e-04
4.093623515269135282e+02,1.376115631881759394e-04
4.094192868591985643e+02,1.345873483043481496e-04
4.094762162509587142e+02,1.362268657586130814e-04
4.095331396996007243e+02,1.389944950324741642e-04
4.095900572025308293e+02,1.395115146723424908e-04
4.096469687571551503e+02,1.408830702323079652e-04
4.097038743608787854e+02,1.423005431791643971e-04
4.097607740111067187e+02,1.440635039021079939e-04
4.098176677052437071e+02,1.445496807493736480e-04
4.098745554406936549e+02,1.429901370796813308e-04
4.099314372148601819e+02,1.440563678204269393e-04
4.099883130251464536e+02,1.426555023608404218e-04
4.100451828689552372e+02,1.315286497460136706e-04
4.101020467436887316e+02,1.262481976505345582e-04
4.101589046467489084e+02,1.320437819506420504e-04
4.102157565755372275e+02,1.358113271072976334e-04
4.102726025274544668e+02,1.384878158180465177e-04
4.103294424999011198e+02,1.389369430330385528e-04
4.103862764902773961e+02,1.414106182482312453e-04
4.104431044959828796e+02,1.433427178327612201e-04
4.104999265144165861e+02,1.438149631922473173e-04
4.105567425429774744e+02,1.428332356487143609e-04
4.106135525790636507e+02,1.426784125663650823e-04
4.106703566200731075e+02,1.447765762457329315e-04
4.107271546634030983e+02,1.463798237885367099e-04
4.107839467064505925e+02,1.462800431178422117e-04
4.108407327466122752e+02,1.475386404532683094e-04
4.108975127812838082e+02,1.480108899479656230e-04
4.109542868078612514e+02,1.468368899702895633e-04
4.110110548237395847e+02,1.420133398191616308e-04
4.110678168263134467e+02,1.439446229302153207e-04
4.111245728129771351e+02,1.447790566664179136e-04
4.111813227811245497e+02,1.443285671458627078e-04
4.112380667281491924e+02,1.429443519228024964e-04
4.112948046514437124e+02,1.454174434207695108e-04
4.113515365484008726e+02,1.442729181510488731e-04
4.114082624164126401e+02,1.403129976335661924e-04
4.114649822528705840e+02,1.395339673058520157e-04
4.115216960551658190e+02,1.415079259263216712e-04
4.115784038206891751e+02,1.429653640054031553e-04
4.116351055468309141e+02,1.433854923575854715e-04
4.116918012309808432e+02,1.440742635585148595e-04
4.117484908705282578e+02,1.419645177503342894e-04
4.118051744628622259e+02,1.441867953787228773e-04
4.118618520053712473e+02,1.462960715606196498e-04
4.119185234954431962e+02,1.471324814716961846e-04
4.119751889304658334e+02,1.481124106420508477e-04
4.120318483078263512e+02,1.481411109271370404e-04
4.120885016249113164e+02,1.465897449103916730e-04
4.121451488791069551e+02,1.406248516200959227e-04
4.122017900677993225e+02,1.409423807391557454e-04
4.122584251883736215e+02,1.433578361802845627e-04
4.123150542382148842e+02,1.448186908384432089e-04
4.123716772147075176e+02,1.435838995219223320e-04
4.124282941152355875e+02,1.428634787833641556e-04
4.124849049371827050e+02,1.424835053562255598e-04
4.125415096779319697e+02,1.428197279872113956e-04
4.125981083348661969e+02,1.419232003750252097e-04
4.126547009053675765e+02,1.367186484382039305e-04
4.127112873868179008e+02,1.313431276952503894e-04
4.127678677765985071e+02,1.358000559131459335e-04
4.128244420720905623e+02,1.416688374376601374e-04
4.128810102706742668e+02,1.410136320446990488e-04
4.129375723697298213e+02,1.363882133193715623e-04
4.129941283666366871e+02,1.370450763551357286e-04
4.130506782587741554e+02,1.413529128394100430e-04
4.131072220435208919e+02,1.386927023291662528e-04
4.131637597182549939e+02,1.380348173912707306e-04
4.132202912803545587e+02,1.416819549600739636e-04
4.132768167271966604e+02,1.441466370283821371e-04
4.133333360561584868e+02,1.450287854358803512e-04
4.133898492646163163e+02,1.388452998471284528e-04
4.134463563499462566e+02,1.370322563421008785e-04
4.135028573095237903e+02,1.419633274853864880e-04
4.135593521407243429e+02,1.405706103177102877e-04
4.136158408409223171e+02,1.376167143860632905e-04
4.136723234074921152e+02,1.406087655969303816e-04
4.137287998378074576e+02,1.363352212257130838e-04
4.137852701292417805e+02,1.338574349972437134e-04
4.138417342791680085e+02,1.378256080987300645e-04
4.138981922849584976e+02,1.394769315691019192e-04
4.139546441439853766e+02,1.413495123382303850e-04
4.140110898536202626e+02,1.416518764173212738e-04
